path	node	rank
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Cosmocladium	Cosmocladium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Cylindrocystis	Cylindrocystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Desmidium	Desmidium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Euastrum	Euastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Genicularia	Genicularia	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Gonatozygon	Gonatozygon	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Groenbladia	Groenbladia	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Haplotaenium	Haplotaenium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Hyalotheca	Hyalotheca	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Mesotaeniaceae	Mesotaeniaceae	family
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Mesotaenium	Mesotaenium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Micrasterias	Micrasterias	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Mougeotia	Mougeotia	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Netrium	Netrium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Penium	Penium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Phymatodocis	Phymatodocis	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Roya	Roya	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;RT5iin10	RT5iin10	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Sphaerozosma	Sphaerozosma	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Spinoclosterium	Spinoclosterium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Spirogyra	Spirogyra	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Spirotaenia	Spirotaenia	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Spondylosium	Spondylosium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Staurastrum	Staurastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Staurodesmus	Staurodesmus	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Tetmemorus	Tetmemorus	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Xanthidium	Xanthidium	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Zygnema	Zygnema	genus
Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Zygnematales;Zygnemopsis	Zygnemopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta	Chlorophyta	subkingdom
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorodendrales	Chlorodendrales	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorodendrales;Scherffelia	Scherffelia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorodendrales;Tetraselmis	Tetraselmis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae	Chlorophyceae	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Amb-18S-422	Amb-18S-422	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Ankistrodesmus	Ankistrodesmus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Ankyra	Ankyra	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Aphanochaete	Aphanochaete	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Ascochloris	Ascochloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Asterococcus	Asterococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Asteromonas	Asteromonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Atractomorpha	Atractomorpha	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Brachiomonas	Brachiomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Bracteacoccus	Bracteacoccus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Bulbochaete	Bulbochaete	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Caespitella	Caespitella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Carteria	Carteria	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;CCCryo	CCCryo	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Cephalomonas	Cephalomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chaetopeltis	Chaetopeltis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chaetophora	Chaetophora	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Characiochloris	Characiochloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Characiopodium	Characiopodium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Characium	Characium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chlamydomonas	Chlamydomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chlamydopodium	Chlamydopodium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chlorococcopsis	Chlorococcopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chlorococcum	Chlorococcum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chlorogonium	Chlorogonium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chloromonas	Chloromonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chlorosarcina	Chlorosarcina	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Chlorosarcinopsis	Chlorosarcinopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Coelastrella	Coelastrella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Coelastrum	Coelastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Cylindrocapsa	Cylindrocapsa	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Desmodesmus	Desmodesmus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Dictyochloris	Dictyochloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Dictyococcus	Dictyococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Dimorphococcus	Dimorphococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Dunaliella	Dunaliella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Dysmorphococcus	Dysmorphococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Elakatothrix	Elakatothrix	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Elev-18S-713	Elev-18S-713	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Fritschiella	Fritschiella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Gloeococcus	Gloeococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Gloeomonas	Gloeomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Golenkinia	Golenkinia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Gungnir	Gungnir	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Haematococcus	Haematococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Hafniomonas	Hafniomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Halosarcinochlamys	Halosarcinochlamys	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Hemiflagellochloris	Hemiflagellochloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Heterochlamydomonas	Heterochlamydomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Heterotetracystis	Heterotetracystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Hormotilopsis	Hormotilopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Hydrodictyon	Hydrodictyon	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Kirchneriella	Kirchneriella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Lobochlamys	Lobochlamys	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Monactinus	Monactinus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Monoraphidium	Monoraphidium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Mychonastes	Mychonastes	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Nautococcus	Nautococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Neochloris	Neochloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Neochlorosarcina	Neochlorosarcina	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Neocystis	Neocystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Oedogonium	Oedogonium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Oogamochlamys	Oogamochlamys	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Ourococcus	Ourococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pachycladella	Pachycladella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Parapediastrum	Parapediastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pascherina	Pascherina	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Paulschulzia	Paulschulzia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pectodictyon	Pectodictyon	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pediastrum	Pediastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Planktosphaeria	Planktosphaeria	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pleurastrum	Pleurastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Podohedriella	Podohedriella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Polyedriopsis	Polyedriopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Polytoma	Polytoma	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Polytomella	Polytomella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pseudomuriella	Pseudomuriella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pseudopediastrum	Pseudopediastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pseudoschroederia	Pseudoschroederia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pseudulvella	Pseudulvella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pteromonas	Pteromonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Pyrobotrys	Pyrobotrys	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Quadrigula	Quadrigula	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Radiococcus	Radiococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Raphidocelis	Raphidocelis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Rhombocystis	Rhombocystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Rusalka	Rusalka	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Scenedesmus	Scenedesmus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Schizomeris	Schizomeris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Scotiellopsis	Scotiellopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Selenastrum	Selenastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Sorastrum	Sorastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Spermatozopsis	Spermatozopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Sphaeroplea	Sphaeroplea	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Stauridium	Stauridium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Stigeoclonium	Stigeoclonium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Tabris	Tabris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Tetrabaena	Tetrabaena	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Tetraedron	Tetraedron	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Tetranephris	Tetranephris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Treubaria	Treubaria	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Trochiscia	Trochiscia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Uronema	Uronema	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Vitreochlamys	Vitreochlamys	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Volvox	Volvox	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;Westella	Westella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Clade IX	Clade IX	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Clade VII	Clade VII	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Clade VII;Subclade A	Subclade A	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Clade VII;Subclade B	Subclade B	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;DA-01	DA-01	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Incertae Sedis	Incertae Sedis	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Incertae Sedis;Picocystis	Picocystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae	Mamiellophyceae	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Bathycoccus	Bathycoccus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Crustomastix	Crustomastix	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Dolichomastix	Dolichomastix	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;DSGM-81	DSGM-81	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Mamiella	Mamiella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Micromonas	Micromonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Monomastix	Monomastix	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;Ostreococcus	Ostreococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Mamiellophyceae;uncultured	uncultured	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Nephroselmidophyceae	Nephroselmidophyceae	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Nephroselmidophyceae;Nephroselmis	Nephroselmis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Palmophyllum	Palmophyllum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Pedinophyceae	Pedinophyceae	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Pedinophyceae;Pedinomonas	Pedinomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae	Prasinophytae	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;Prasinococcus	Prasinococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;Prasinoderma	Prasinoderma	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;Prasinopapilla	Prasinopapilla	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;Pseudoscourfieldia	Pseudoscourfieldia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;Pycnococcus	Pycnococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;Pyramimonas	Pyramimonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasinophytae;shizugawa	shizugawa	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae	Trebouxiophyceae	class
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Actinastrum	Actinastrum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Amb-18S-555	Amb-18S-555	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Amb-18S-586	Amb-18S-586	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Amphikrikos	Amphikrikos	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;AN 1-3	AN 1-3	order
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Asterochloris	Asterochloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Auxenochlorella	Auxenochlorella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Botryococcus	Botryococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Catena	Catena	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Chlorella	Chlorella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Chloroidium	Chloroidium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Chloroparva	Chloroparva	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Choricystis	Choricystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Closteriopsis	Closteriopsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Coccomyxa	Coccomyxa	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Coenocystis	Coenocystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Desmococcus	Desmococcus	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Dictyochloropsis	Dictyochloropsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Dictyosphaerium	Dictyosphaerium	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Didymogenes	Didymogenes	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Diplosphaera	Diplosphaera	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Echinocoleum	Echinocoleum	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Elliptochloris	Elliptochloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Eremosphaera	Eremosphaera	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Friedmannia	Friedmannia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Gloeocystis	Gloeocystis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Gloeotila	Gloeotila	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Hemichloris	Hemichloris	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Heterochlorella	Heterochlorella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Heveochlorella	Heveochlorella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Ignatius	Ignatius	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Kalinella	Kalinella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Koliella	Koliella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Lagerheimia	Lagerheimia	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Leptochlorella	Leptochlorella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Leptosira	Leptosira	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Lobosphaera	Lobosphaera	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Lobosphaeropsis	Lobosphaeropsis	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Makinoella	Makinoella	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Marsupiomonas	Marsupiomonas	genus
Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Marvania	Marvania	genus
